chrom,start,end,dose,strength_tier,young,middle,old
chr2,85954543,85954890,1nM,strong,0,0,0
chr2,85955041,85955375,1nM,strong,0,0,0
chr2,95526538,95526722,1nM,strong,0,0,0
chr2,96964685,96964909,1nM,strong,0,0,0
chr2,98233905,98234293,1nM,strong,0,0,0
chr2,99617907,99618234,1nM,strong,0,1,0
chr2,99636642,99637040,1nM,strong,0,0,0
chr2,100066937,100067155,1nM,strong,0,0,0
chr2,100322334,100322555,1nM,strong,0,0,0
chr2,104481651,104481931,1nM,strong,0,0,0
chr2,105522712,105523098,1nM,strong,0,1,0
chr2,109480632,109480954,1nM,strong,0,0,0
chr2,111535415,111535722,1nM,strong,0,0,0
chr2,112591443,112591673,1nM,strong,0,0,0
chr2,120404127,120404454,1nM,strong,0,0,0
chr2,130239588,130239878,1nM,strong,0,0,0
chr2,131434444,131434644,1nM,strong,0,0,0
chr2,133492942,133493274,1nM,strong,0,0,0
chr2,133504946,133505409,1nM,strong,0,0,0
chr2,156399489,156399675,1nM,strong,0,0,0
chr2,158723498,158724247,1nM,strong,0,0,0
chr2,158727297,158727671,1nM,strong,0,0,0
chr2,159111324,159111876,1nM,strong,0,0,0
chr2,160993588,160993943,1nM,strong,0,0,0
chr2,168456015,168456202,1nM,strong,0,0,0
chr2,173985616,173985947,1nM,strong,0,0,0
chr2,176845704,176846031,1nM,strong,0,0,0
chr2,179580754,179581049,1nM,strong,0,0,0
chr2,179646639,179647190,1nM,strong,0,0,0
chr2,185187313,185187713,1nM,strong,0,0,0
chr2,190786357,190786742,1nM,strong,0,0,0
chr2,200185123,200185337,1nM,strong,0,0,0
chr2,200288649,200288959,1nM,strong,0,0,0
chr2,200746992,200747279,1nM,strong,0,0,1
chr2,201985745,201986038,1nM,strong,0,0,0
chr2,201986320,201986596,1nM,strong,0,0,0
chr2,204109686,204109931,1nM,strong,0,0,0
chr2,214376510,214376832,1nM,strong,0,0,0
chr2,214378345,214378526,1nM,strong,0,0,0
chr2,214378657,214379186,1nM,strong,0,0,0
chr2,215966331,215966634,1nM,strong,0,1,0
chr2,215979695,215979960,1nM,strong,0,0,0
chr2,215980209,215980403,1nM,strong,0,0,0
chr2,215982545,215982938,1nM,strong,0,0,0
chr2,217092634,217092917,1nM,strong,0,0,0
chr2,217331654,217332252,1nM,strong,0,0,0
chr2,217366933,217367208,1nM,strong,0,0,0
chr2,217387546,217387758,1nM,strong,0,0,0
chr2,217388030,217388474,1nM,strong,0,1,0
chr2,218010140,218010325,1nM,strong,0,0,0
chr2,219398904,219399279,1nM,strong,0,0,0
chr2,219400217,219400522,1nM,strong,0,0,0
chr2,224331697,224332176,1nM,strong,1,0,0
chr2,225615563,225615857,1nM,strong,0,0,0
chr2,225616442,225616679,1nM,strong,0,0,0
chr2,231222993,231223388,1nM,strong,0,0,0
chr2,231519488,231519753,1nM,strong,0,0,0
chr2,231706285,231706528,1nM,strong,0,0,0
chr2,231707756,231708072,1nM,strong,0,0,0
chr2,236592802,236593338,1nM,strong,0,0,0
chr2,236692864,236693332,1nM,strong,0,1,0
chr2,236824895,236825268,1nM,strong,0,0,0
chr2,237025823,237026105,1nM,strong,0,0,0
chr2,237041308,237041634,1nM,strong,0,0,0
chr2,237076050,237076295,1nM,strong,0,0,0
chr2,237235428,237235874,1nM,strong,0,0,0
chr2,237487251,237487435,1nM,strong,0,0,0
chr2,237496434,237496725,1nM,strong,0,0,0
chr2,237502534,237502814,1nM,strong,0,0,0
chr2,237510090,237510381,1nM,strong,0,0,0
chr2,237558991,237559339,1nM,strong,0,0,0
chr2,239268234,239268798,1nM,strong,0,0,0
chr2,240069900,240070337,1nM,strong,0,0,0
chr2,240251057,240251239,1nM,strong,0,0,0
chr2,240251587,240251820,1nM,strong,0,0,0
chr2,240960463,240960744,1nM,strong,0,0,0
chr20,2207790,2208046,1nM,strong,0,0,0
chr20,18058788,18059088,1nM,strong,0,0,0
chr20,19130169,19130540,1nM,strong,0,0,0
chr20,19784125,19784357,1nM,strong,0,0,0
chr20,23357802,23358079,1nM,strong,0,0,0
chr20,24649934,24650343,1nM,strong,0,0,0
chr20,32040756,32041092,1nM,strong,0,1,0
chr20,32742018,32742196,1nM,strong,0,1,0
chr20,34350262,34350493,1nM,strong,0,0,0
chr20,36062752,36063066,1nM,strong,0,0,0
chr20,36587303,36587586,1nM,strong,0,0,0
chr20,36774279,36774513,1nM,strong,0,0,0
chr20,37279536,37279934,1nM,strong,0,1,0
chr20,38108528,38108982,1nM,strong,0,0,0
chr20,38109630,38110466,1nM,strong,0,0,0
chr20,39645352,39645903,1nM,strong,0,0,0
chr20,40286809,40287291,1nM,strong,0,0,0
chr20,44287355,44287612,1nM,strong,0,0,0
chr20,44302298,44302686,1nM,strong,0,0,0
chr20,44714700,44714973,1nM,strong,0,0,0
chr20,44765180,44765369,1nM,strong,0,0,0
chr20,44765547,44765942,1nM,strong,0,0,0
chr20,45340446,45340747,1nM,strong,0,0,0
chr20,45342209,45342461,1nM,strong,0,0,0
chr20,47319057,47319286,1nM,strong,0,0,0
chr20,47340847,47341247,1nM,strong,0,0,0
chr20,47343373,47343677,1nM,strong,0,1,0
chr20,47345156,47345578,1nM,strong,0,1,0
chr20,47352615,47352975,1nM,strong,0,0,0
chr20,47382659,47383028,1nM,strong,0,0,0
chr20,48075821,48076591,1nM,strong,0,0,0
chr20,48078558,48078781,1nM,strong,0,0,0
chr20,48079106,48079442,1nM,strong,0,0,0
chr20,48158048,48158407,1nM,strong,0,0,0
chr20,48246447,48246695,1nM,strong,0,0,0
chr20,48572214,48572543,1nM,strong,0,0,0
chr20,48597506,48597707,1nM,strong,0,0,0
chr20,48663729,48664123,1nM,strong,1,0,0
chr20,48686579,48686853,1nM,strong,0,0,0
chr20,48697831,48698043,1nM,strong,0,0,0
chr20,48698220,48698498,1nM,strong,0,0,0
chr20,48705368,48705647,1nM,strong,0,0,0
chr20,48864349,48865115,1nM,strong,0,0,0
chr20,48945969,48946167,1nM,strong,0,0,0
chr20,50284759,50285111,1nM,strong,0,0,0
chr20,50414814,50415167,1nM,strong,0,0,0
chr20,50727350,50727976,1nM,strong,0,0,0
chr20,50764099,50764543,1nM,strong,0,1,1
chr20,50798742,50798964,1nM,strong,0,0,0
chr20,53346221,53346633,1nM,strong,0,0,0
chr20,53608275,53608501,1nM,strong,0,0,0
chr20,53654831,53655017,1nM,strong,0,1,0
chr20,53661099,53661498,1nM,strong,0,0,0
chr20,53661825,53662118,1nM,strong,0,1,0
chr20,53786173,53786362,1nM,strong,0,0,0
chr20,54087105,54087363,1nM,strong,0,1,0
chr20,54123623,54124043,1nM,strong,0,0,0
chr20,54126983,54127463,1nM,strong,0,0,0
chr20,54149010,54149459,1nM,strong,0,0,0
chr20,54195293,54195660,1nM,strong,0,0,0
chr20,56629263,56629532,1nM,strong,0,0,0
chr20,56735068,56735621,1nM,strong,0,0,0
chr20,56758751,56759273,1nM,strong,0,0,0
chr20,56890058,56890496,1nM,strong,0,1,0
chr20,57109004,57109182,1nM,strong,0,0,0
chr20,57157539,57157817,1nM,strong,0,0,0
chr20,57263068,57263344,1nM,strong,0,0,0
chr20,58054841,58055150,1nM,strong,0,0,0
chr20,61303863,61304101,1nM,strong,0,0,0
chr20,62406582,62406860,1nM,strong,0,0,0
chr20,63864128,63864393,1nM,strong,0,0,0
chr21,15003369,15003721,1nM,strong,0,0,0
chr21,15005339,15005700,1nM,strong,0,0,0
chr21,15132788,15133112,1nM,strong,0,0,0
chr21,15199964,15200319,1nM,strong,0,0,0
chr21,15200685,15200868,1nM,strong,0,0,0
chr21,15203633,15204065,1nM,strong,0,0,0
chr21,15204245,15204589,1nM,strong,0,0,0
chr21,15204955,15205205,1nM,strong,0,0,0
chr21,15210113,15210639,1nM,strong,0,0,0
chr21,15586882,15587407,1nM,strong,0,0,0
chr21,17128369,17128630,1nM,strong,0,0,0
chr21,20997005,20997290,1nM,strong,0,0,0
chr21,29386204,29386450,1nM,strong,0,0,0
chr21,31529422,31529737,1nM,strong,0,0,0
chr21,32393479,32393679,1nM,strong,0,0,0
chr21,35953695,35953932,1nM,strong,0,0,0
chr21,36188170,36188588,1nM,strong,0,0,0
chr21,36193347,36193568,1nM,strong,0,0,0
chr21,36613046,36613312,1nM,strong,0,0,0
chr21,37267879,37268166,1nM,strong,0,0,0
chr21,37564819,37565053,1nM,strong,0,0,0
chr21,38661269,38661569,1nM,strong,0,0,0
chr21,39314706,39314900,1nM,strong,0,0,0
chr21,39524015,39524275,1nM,strong,0,0,0
chr21,39527727,39528104,1nM,strong,0,0,0
chr21,40318597,40318989,1nM,strong,0,0,0
chr21,41322166,41322359,1nM,strong,0,0,0
chr21,41583329,41583587,1nM,strong,0,0,0
chr21,41605545,41605921,1nM,strong,0,0,0
chr21,41681269,41681450,1nM,strong,0,0,0
chr21,42056507,42056853,1nM,strong,0,0,0
chr21,42085931,42086526,1nM,strong,0,0,0
chr21,42366343,42367002,1nM,strong,0,0,0
chr21,42375499,42375805,1nM,strong,0,0,0
chr21,42376305,42376661,1nM,strong,0,0,0
chr21,42390798,42391073,1nM,strong,0,0,0
chr21,42516277,42516526,1nM,strong,0,0,0
chr21,43343122,43343300,1nM,strong,0,0,0
chr21,43344504,43344807,1nM,strong,0,0,0
chr21,44764770,44765065,1nM,strong,0,0,0
chr21,45073353,45073647,1nM,strong,0,0,0
chr21,45330211,45330607,1nM,strong,0,0,0
chr21,45352857,45353121,1nM,strong,0,0,0
chr21,45386731,45387083,1nM,strong,0,0,0
chr21,45421781,45422014,1nM,strong,0,0,0
chr21,45542893,45543141,1nM,strong,0,0,0
chr21,45868248,45868564,1nM,strong,0,0,0
chr21,46294578,46294807,1nM,strong,0,0,0
chr22,20887500,20887885,1nM,strong,0,0,0
chr22,20916750,20917093,1nM,strong,0,0,0
chr22,23192203,23192612,1nM,strong,0,0,0
chr22,24195789,24196071,1nM,strong,0,0,0
chr22,24352084,24352492,1nM,strong,0,0,0
chr22,24402764,24403089,1nM,strong,0,0,0
chr22,24526143,24526502,1nM,strong,0,0,0
chr22,24531998,24532512,1nM,strong,1,1,0
chr22,25400872,25401119,1nM,strong,0,0,0
chr22,25930822,25931176,1nM,strong,0,0,0
chr22,25942988,25943339,1nM,strong,0,0,0
chr22,27345411,27345672,1nM,strong,0,0,0
chr22,27799636,27799949,1nM,strong,0,0,0
chr22,28790746,28790990,1nM,strong,0,0,0
chr22,28813649,28814075,1nM,strong,0,0,0
chr22,28818736,28818925,1nM,strong,0,0,0
chr22,28819418,28820056,1nM,strong,0,0,1
chr22,28822926,28823209,1nM,strong,0,0,0
chr22,28823809,28824093,1nM,strong,0,1,0
chr22,29378111,29378429,1nM,strong,0,0,1
chr22,29385584,29385893,1nM,strong,0,0,0
chr22,29386146,29386514,1nM,strong,0,0,0
chr22,29481756,29482069,1nM,strong,0,0,0
chr22,29517117,29517868,1nM,strong,0,0,0
chr22,29798809,29799155,1nM,strong,0,0,0
chr22,30291098,30291397,1nM,strong,0,0,0
chr22,30298375,30298611,1nM,strong,0,0,0
chr22,33540303,33540649,1nM,strong,0,0,0
chr22,33860382,33860563,1nM,strong,0,0,0
chr22,33865303,33865532,1nM,strong,0,0,0
chr22,35299323,35299501,1nM,strong,0,0,0
chr22,37189137,37189462,1nM,strong,0,0,0
chr22,37196847,37197141,1nM,strong,0,0,0
chr22,37197784,37198060,1nM,strong,0,0,0
chr22,37570155,37570614,1nM,strong,0,0,0
chr22,37887809,37888015,1nM,strong,0,0,0
chr22,38180941,38181213,1nM,strong,0,0,0
chr22,38222880,38223082,1nM,strong,0,0,0
chr22,39290741,39290986,1nM,strong,0,0,0
chr22,39292877,39293183,1nM,strong,0,1,0
chr22,39299941,39300207,1nM,strong,0,0,0
chr22,39300403,39300639,1nM,strong,0,0,0
chr22,39482834,39483126,1nM,strong,0,0,0
chr22,40721245,40721508,1nM,strong,0,0,0
chr22,40729042,40729252,1nM,strong,0,0,0
chr22,40732752,40733037,1nM,strong,0,0,0
chr22,41381042,41381301,1nM,strong,0,0,0
chr22,42734506,42734773,1nM,strong,0,0,0
chr22,42800845,42801132,1nM,strong,0,0,0
chr22,44759672,44760063,1nM,strong,0,0,0
chr22,45280712,45280894,1nM,strong,0,0,0
chr22,46465782,46466078,1nM,strong,0,0,0
chr22,46491954,46492246,1nM,strong,0,0,0
chr22,48254400,48254716,1nM,strong,0,0,0
chr22,48477469,48477688,1nM,strong,0,0,0
chr22,49857647,49858002,1nM,strong,0,1,0
chr3,4355687,4355993,1nM,strong,0,0,0
chr3,4750210,4750524,1nM,strong,0,0,0
chr3,4978336,4978642,1nM,strong,0,0,0
chr3,5026256,5026452,1nM,strong,0,0,0
chr3,13476196,13476467,1nM,strong,0,0,0
chr3,14412948,14413218,1nM,strong,0,0,0
chr3,15292839,15293213,1nM,strong,0,1,0
chr3,15636142,15636362,1nM,strong,0,0,0
chr3,15637588,15637770,1nM,strong,0,0,0
chr3,30354548,30354824,1nM,strong,0,0,0
chr3,30355169,30355666,1nM,strong,0,0,0
chr3,32110329,32110595,1nM,strong,0,0,0
chr3,33718319,33718530,1nM,strong,0,0,0
chr3,33798089,33798417,1nM,strong,0,0,0
chr3,42819968,42820254,1nM,strong,0,0,0
chr3,46660862,46661149,1nM,strong,0,0,0
chr3,46664841,46665048,1nM,strong,0,0,0
chr3,46665728,46666060,1nM,strong,0,0,0
chr3,46666630,46667020,1nM,strong,0,0,0
chr3,47164221,47164508,1nM,strong,0,0,0
chr3,50127013,50127592,1nM,strong,0,0,0
chr3,50605129,50605362,1nM,strong,0,0,0
chr3,52246215,52246523,1nM,strong,0,0,0
chr3,53145308,53145558,1nM,strong,0,0,0
chr3,57029659,57030184,1nM,strong,0,0,0
chr3,58040126,58040344,1nM,strong,0,1,0
chr3,58052533,58052818,1nM,strong,0,0,0
chr3,58096892,58097165,1nM,strong,0,0,0
chr3,58103036,58103272,1nM,strong,0,0,0
chr3,58467231,58467539,1nM,strong,0,0,0
chr3,61627830,61628118,1nM,strong,0,0,0
chr3,61706331,61706521,1nM,strong,0,1,0
chr3,61708084,61708503,1nM,strong,1,0,1
chr3,61807264,61807542,1nM,strong,0,0,0
chr3,61807770,61808174,1nM,strong,0,0,0
chr3,61841369,61841662,1nM,strong,0,0,0
chr3,62177121,62177648,1nM,strong,0,0,1
chr3,63562049,63562642,1nM,strong,0,0,0
chr3,63913621,63913811,1nM,strong,0,0,0
chr3,63920434,63920612,1nM,strong,0,0,0
chr3,63932829,63933232,1nM,strong,0,0,0
chr3,64491405,64491729,1nM,strong,0,0,0
chr3,64501537,64501720,1nM,strong,0,0,0
chr3,64612853,64613664,1nM,strong,0,0,0
chr3,65953401,65953634,1nM,strong,0,0,0
chr3,66475577,66475884,1nM,strong,0,0,0
chr3,66483354,66483663,1nM,strong,0,0,0
chr3,71065178,71065361,1nM,strong,0,0,0
chr3,87367726,87368067,1nM,strong,0,0,0
chr3,100104145,100104459,1nM,strong,0,0,0
chr3,100865079,100865304,1nM,strong,0,0,0
chr3,107824040,107824264,1nM,strong,0,0,0
chr3,107824514,107824825,1nM,strong,0,0,0
chr3,107825643,107825944,1nM,strong,0,0,0
chr3,107940831,107941034,1nM,strong,0,0,0
chr3,107986606,107986947,1nM,strong,0,0,0
chr3,107999329,107999941,1nM,strong,1,0,0
chr3,108000944,108001207,1nM,strong,0,0,0
chr3,108006171,108006488,1nM,strong,0,0,0
chr3,120349484,120349686,1nM,strong,0,0,0
chr3,122568450,122568674,1nM,strong,0,0,0
chr3,123621943,123622300,1nM,strong,0,0,0
chr3,123626981,123627239,1nM,strong,0,0,0
chr3,123627749,123627995,1nM,strong,0,0,0
chr3,124266541,124266855,1nM,strong,0,0,0
chr3,125062760,125063457,1nM,strong,0,0,0
chr3,125924791,125925046,1nM,strong,0,0,0
chr3,126130189,126130401,1nM,strong,0,0,0
chr3,127632405,127632622,1nM,strong,0,0,0
chr3,129878509,129878770,1nM,strong,0,0,0
chr3,132029143,132029416,1nM,strong,0,0,0
chr3,133428616,133428909,1nM,strong,0,0,0
chr3,133448676,133449046,1nM,strong,0,0,0
chr3,133452996,133453292,1nM,strong,0,0,0
chr3,133456086,133456458,1nM,strong,0,0,0
chr3,133456577,133457268,1nM,strong,0,0,1
chr3,133461250,133461840,1nM,strong,0,0,0
chr3,140941476,140941654,1nM,strong,0,0,0
chr3,146160538,146160734,1nM,strong,0,0,0
chr3,149507671,149507981,1nM,strong,0,0,0
chr3,150237554,150237909,1nM,strong,0,0,0
chr3,150238269,150238721,1nM,strong,0,0,0
chr3,150240740,150241114,1nM,strong,0,0,0
chr3,150278834,150279111,1nM,strong,0,0,0
chr3,150737213,150737685,1nM,strong,0,0,0
chr3,150756517,150756953,1nM,strong,0,0,0
chr3,151085276,151085493,1nM,strong,0,0,0
chr3,156812498,156812937,1nM,strong,0,0,0
chr3,164380246,164380571,1nM,strong,0,0,0
chr3,168671192,168671447,1nM,strong,0,0,0
chr3,169949018,169949264,1nM,strong,0,0,0
chr3,170049444,170049640,1nM,strong,0,0,0
chr3,176953696,176954199,1nM,strong,0,0,0
chr3,183845737,183846043,1nM,strong,0,0,0
chr3,184597949,184598199,1nM,strong,0,0,0
chr3,185205996,185206282,1nM,strong,0,0,0
chr3,186772734,186773027,1nM,strong,0,0,0
chr3,188175864,188176202,1nM,strong,0,0,0
chr3,188283017,188283589,1nM,strong,0,0,0
chr3,189099121,189099362,1nM,strong,0,0,0
chr3,189311524,189311803,1nM,strong,0,0,0
chr3,189458468,189458811,1nM,strong,0,0,0
chr3,189772973,189773239,1nM,strong,0,0,0
chr3,189842637,189843283,1nM,strong,0,0,0
chr3,189944403,189944688,1nM,strong,0,0,0
chr3,189944912,189945218,1nM,strong,0,0,0
chr3,193207900,193208198,1nM,strong,0,0,0
chr3,193870404,193870760,1nM,strong,0,0,0
chr3,193872344,193872616,1nM,strong,0,0,0
chr3,193878557,193878802,1nM,strong,0,0,1
chr3,193879531,193880266,1nM,strong,0,0,0
chr3,193921421,193921848,1nM,strong,0,0,0
chr3,194158970,194159354,1nM,strong,0,0,0
chr3,194270573,194270903,1nM,strong,0,0,0
chr3,194323930,194324335,1nM,strong,0,0,0
chr3,194494370,194494560,1nM,strong,0,0,0
chr3,194495092,194495312,1nM,strong,0,0,0
chr3,196147101,196147502,1nM,strong,0,0,0
chr3,196287318,196287654,1nM,strong,0,0,0
chr4,617792,617994,1nM,strong,0,0,0
chr4,997821,998095,1nM,strong,0,0,0
chr4,2419343,2419841,1nM,strong,0,0,0
chr4,3111538,3111791,1nM,strong,0,0,0
chr4,3461014,3461905,1nM,strong,0,0,0
chr4,3463213,3463669,1nM,strong,0,0,0
chr4,3484915,3485213,1nM,strong,0,0,0
chr4,3827547,3827850,1nM,strong,0,0,0
chr4,3954806,3955280,1nM,strong,0,0,0
chr4,3955533,3955811,1nM,strong,0,0,0
chr4,6110423,6110724,1nM,strong,0,0,0
chr4,6280308,6280632,1nM,strong,0,0,0
chr4,6415306,6415754,1nM,strong,0,0,0
chr4,6633246,6633576,1nM,strong,0,0,0
chr4,6750957,6751335,1nM,strong,0,0,0
chr4,6917798,6917996,1nM,strong,0,0,0
chr4,7772687,7773133,1nM,strong,0,0,0
chr4,8010132,8010353,1nM,strong,0,0,0
chr4,12734632,12735259,1nM,strong,0,0,1
chr4,37480708,37481024,1nM,strong,0,0,0
chr4,37891626,37891832,1nM,strong,0,0,0
chr4,39539441,39539737,1nM,strong,0,0,0
chr4,40200902,40201082,1nM,strong,0,0,0
chr4,40363410,40364051,1nM,strong,0,0,0
chr4,48954739,48955051,1nM,strong,0,0,0
chr4,54841444,54841701,1nM,strong,0,0,0
chr4,54842303,54842773,1nM,strong,0,0,0
chr4,54843478,54843780,1nM,strong,0,0,0
chr4,76563527,76563787,1nM,strong,0,0,0
chr4,76569231,76569552,1nM,strong,0,0,0
chr4,76570083,76570523,1nM,strong,0,0,0
chr4,76572213,76572502,1nM,strong,0,0,0
chr4,76611544,76611880,1nM,strong,0,0,0
chr4,85489349,85489643,1nM,strong,0,0,0
chr4,86934553,86934910,1nM,strong,0,0,0
chr4,87089427,87089622,1nM,strong,0,0,0
chr4,87120913,87121433,1nM,strong,0,0,0
chr4,88084443,88084754,1nM,strong,0,0,0
chr4,88158951,88159180,1nM,strong,0,0,0
chr4,88242142,88242919,1nM,strong,0,0,0
chr4,88335002,88335276,1nM,strong,0,0,0
chr4,100778570,100778773,1nM,strong,0,0,0
chr4,101397080,101397514,1nM,strong,0,0,0
chr4,128254798,128255088,1nM,strong,0,0,0
chr4,138910748,138911142,1nM,strong,0,0,0
chr4,139842015,139842345,1nM,strong,0,0,0
chr4,139849369,139849608,1nM,strong,0,0,0
chr4,139851181,139851396,1nM,strong,0,0,0
chr4,139875440,139875756,1nM,strong,0,0,0
chr4,140250148,140250518,1nM,strong,0,0,0
chr4,140252685,140253231,1nM,strong,0,0,0
chr4,168501205,168501590,1nM,strong,0,0,1
chr4,168677203,168677398,1nM,strong,0,0,0
chr4,168691678,168692323,1nM,strong,0,0,0
chr5,301715,302917,1nM,strong,0,0,0
chr5,429789,430016,1nM,strong,0,0,0
chr5,6495861,6496266,1nM,strong,0,0,0
chr5,16588375,16589156,1nM,strong,0,0,0
chr5,19734775,19735344,1nM,strong,0,0,0
chr5,33550020,33550368,1nM,strong,0,0,0
chr5,36731909,36732087,1nM,strong,0,0,0
chr5,36732230,36732555,1nM,strong,0,0,0
chr5,38831191,38831423,1nM,strong,0,0,0
chr5,53479922,53480119,1nM,strong,0,0,0
chr5,53482430,53482722,1nM,strong,0,0,0
chr5,56029920,56030221,1nM,strong,0,0,0
chr5,56429106,56429515,1nM,strong,0,0,0
chr5,56460584,56460854,1nM,strong,0,0,0
chr5,56668876,56669704,1nM,strong,0,0,0
chr5,59380378,59381364,1nM,strong,0,0,0
chr5,60355090,60355408,1nM,strong,0,0,0
chr5,61304645,61304875,1nM,strong,0,0,0
chr5,61333751,61334021,1nM,strong,0,0,0
chr5,66741507,66741748,1nM,strong,0,0,0
chr5,67215110,67215381,1nM,strong,0,0,0
chr5,67215722,67216067,1nM,strong,0,0,0
chr5,67234761,67235097,1nM,strong,0,0,0
chr5,67235704,67236128,1nM,strong,0,0,0
chr5,67236826,67237124,1nM,strong,0,0,0
chr5,69329938,69330352,1nM,strong,0,1,0
chr5,69332810,69333026,1nM,strong,0,0,0
chr5,71631359,71631605,1nM,strong,1,0,0
chr5,73513703,73513988,1nM,strong,0,0,0
chr5,73630315,73630709,1nM,strong,0,0,0
chr5,77168079,77168452,1nM,strong,0,0,0
chr5,77775264,77775609,1nM,strong,0,0,0
chr5,83473081,83473323,1nM,strong,0,0,0
chr5,95727848,95728038,1nM,strong,0,0,0
chr5,95728674,95728986,1nM,strong,0,0,0
chr5,100647609,100647893,1nM,strong,0,0,0
chr5,106241490,106241973,1nM,strong,0,0,0
chr5,107557493,107557695,1nM,strong,0,0,0
chr5,107571729,107572006,1nM,strong,0,0,0
chr5,116858670,116859222,1nM,strong,0,0,0
chr5,118009901,118010246,1nM,strong,0,0,0
chr5,119564210,119564472,1nM,strong,0,0,0
chr5,119564777,119565052,1nM,strong,0,0,0
chr5,122849254,122849547,1nM,strong,0,0,0
chr5,122852705,122853008,1nM,strong,0,0,0
chr5,125408607,125408824,1nM,strong,0,0,0
chr5,125409994,125410406,1nM,strong,0,0,0
chr5,127517155,127517338,1nM,strong,0,0,0
chr5,132277906,132278122,1nM,strong,0,0,1
chr5,132371197,132371423,1nM,strong,0,1,0
chr5,132378638,132378972,1nM,strong,0,0,0
chr5,132380974,132381197,1nM,strong,0,0,0
chr5,133049703,133050017,1nM,strong,0,0,0
chr5,133249326,133249994,1nM,strong,0,0,0
chr5,134037265,134037527,1nM,strong,0,0,0
chr5,134466430,134466742,1nM,strong,0,0,0
chr5,135046770,135047024,1nM,strong,0,0,0
chr5,135047544,135047808,1nM,strong,0,0,0
chr5,137815562,137815835,1nM,strong,0,0,0
chr5,139637206,139637575,1nM,strong,0,0,0
chr5,139638203,139638597,1nM,strong,0,0,0
chr5,139643470,139643714,1nM,strong,0,0,0
chr5,139644231,139644444,1nM,strong,0,0,0
chr5,139658286,139658549,1nM,strong,0,0,0
chr5,139660822,139661068,1nM,strong,0,0,0
chr5,139708872,139709565,1nM,strong,0,0,0
chr5,142239654,142239890,1nM,strong,0,0,1
chr5,142281083,142281374,1nM,strong,0,0,0
chr5,145982019,145982199,1nM,strong,0,0,0
chr5,149810348,149810743,1nM,strong,0,0,0
chr5,155068675,155069060,1nM,strong,0,0,0
chr5,157913014,157913225,1nM,strong,0,0,0
chr5,160287584,160287896,1nM,strong,0,0,0
chr5,168316292,168316713,1nM,strong,0,0,0
chr5,168347820,168348088,1nM,strong,0,0,0
chr5,170749849,170750153,1nM,strong,0,0,0
chr5,172688919,172689121,1nM,strong,0,0,0
chr5,173329770,173330024,1nM,strong,0,0,0
chr5,173453264,173453545,1nM,strong,0,0,0
chr5,173472644,173473113,1nM,strong,0,0,0
chr5,173590994,173591344,1nM,strong,0,0,0
chr5,174461333,174461605,1nM,strong,0,0,0
chr5,174461832,174462033,1nM,strong,0,0,0
chr5,174482474,174482743,1nM,strong,0,0,0
chr5,174483389,174483744,1nM,strong,0,0,0
chr5,174503569,174503849,1nM,strong,0,0,0
chr5,177023455,177023869,1nM,strong,0,0,0
chr5,177311566,177311762,1nM,strong,0,0,0
chr6,608195,608423,1nM,strong,0,0,0
chr6,617554,617863,1nM,strong,0,0,0
chr6,672843,673152,1nM,strong,0,1,0
chr6,1641280,1641641,1nM,strong,0,0,0
chr6,3226662,3226917,1nM,strong,0,0,0
chr6,3664750,3664938,1nM,strong,0,0,0
chr6,3748312,3748615,1nM,strong,0,0,0
chr6,7062489,7062704,1nM,strong,0,0,0
chr6,7198064,7198454,1nM,strong,0,0,0
chr6,11046786,11047179,1nM,strong,0,0,0
chr6,11053485,11053884,1nM,strong,0,0,0
chr6,11067339,11067782,1nM,strong,0,0,0
chr6,12288287,12288470,1nM,strong,0,0,0
chr6,15036700,15037209,1nM,strong,0,0,0
chr6,15090131,15090374,1nM,strong,0,0,0
chr6,15221738,15222259,1nM,strong,0,0,0
chr6,15251399,15251681,1nM,strong,0,0,0
chr6,15504615,15504857,1nM,strong,0,0,0
chr6,17389301,17389676,1nM,strong,0,0,0
chr6,17393783,17394149,1nM,strong,0,0,0
chr6,18457028,18457360,1nM,strong,0,1,0
chr6,20200762,20201032,1nM,strong,0,0,0
chr6,20210208,20210639,1nM,strong,0,0,0
chr6,21738568,21739160,1nM,strong,0,0,0
chr6,26295952,26296241,1nM,strong,0,0,0
chr6,26296423,26296639,1nM,strong,0,0,0
chr6,30751536,30751884,1nM,strong,0,0,0
chr6,36122105,36122740,1nM,strong,0,0,0
chr6,37102369,37102589,1nM,strong,0,0,0
chr6,37103334,37103547,1nM,strong,0,0,0
chr6,38261657,38261975,1nM,strong,0,0,0
chr6,39266822,39267099,1nM,strong,0,0,0
